item_sets,supp_count
B001TICH08,1817
B001TIG36C,2660
B001TOD7MY,1507
B001UE6MIO,1777
B001UEBN42,2452
B001UI2FPE,1925
B001UI4RTG,4030
B001V9KG0I,2351
B001W26TIW,3779
B001W28L2Y,3490
B001XURP8Q,5840
B001XZRTFU,1515
B0025VKUPW,1958
B00261HV2Q,2148
B0026ZPFCK,2432
B00273Z9WM,2527
B0027VT6V4,2073
B0029U2YSA,2231
B002ANRPSK,1653
B002BH3Z8E,1828
B002BR6DF6,1558
B002C7481G,1590
B002DPUUL4,2784
B002HAJQGA,3984
B002HWRJBM,3865
B002M3SHXA,1544
B002MAPSC6,4628
B002NPCDDM,2331
B002QEBMCI,3043
B002RCNX8K,2068
B002SZEOLG,2966
B002TLTGM6,2278
B002UVNW5W,1804
B002VPE1Q6,2818
B002WP2QGM,1673
B002YU83YO,1602
B0030AZ44O,1529
B003AIL2HE,2635
B003CP0OT2,2613
B003FVJYF8,3964
B003INFE16,2749
B003L1ZYYW,15121
B003L1ZYZ6,1967
B003LPTAYI,3893
B003LSTD38,4520
B003LVZO8S,2522
B003MTTJOY,7203
B003OC6LWM,1539
B003RCEAB8,2469
B003SGGG2Y,1883
B003TG75EG,2801
B003UKKHB4,1710
B003VAK1FA,2073
B003WGJYCY,3213
B003XM9774,4936
B003XN24GY,2292
B003Y3BJ7S,1583
B003Y5RYNY,3127
B003ZX8B2S,2470
B0040IUI46,3209
B0040VUHXA,1502
B0043BF3AE,1722
B0043T7FHK,2721
B0043T7FXE,11123
B0043WJRRS,10186
B00485CYRK,3025
B0049MPQA4,1644
B0049P6OTI,2955
B0049S6ZUS,4211
B0049SCB2Y,4452
B004C3HZCC,1748
B004C9QSU6,1844
B004CADY9I,1989
B004CDI8MS,1593
B004CJ8DNG,2337
B004CLYJ2I,1582
B004E10KGU,1885
B004F1NDP4,1654
B004FHO5Y6,2131
B004G605OA,1795
B004G605Q8,2306
B004G60AD6,2112
B004G7D0EG,1768
B004I5BUSO,3531
B004IV8Y50,2165
B004LB5AZY,1827
B004LEAYXY,1653
B004LTEUDO,3509
B004MF11MU,1965
B004NY9UW8,1644
B004OVECU0,5289
B004Q3C98S,2053
B004QIPH5U,2630
B004QK7HI8,4566
B004RDWVUS,1693
B004RKQMCY,1994
B004RORMF6,2763
B004S50WPG,1599
B004SPVZKW,1628
B004SY5O5K,3010
B004TS1J1S,3100
B004U4XB62,1616
B004U7JYXS,2257
B004VC8M3K,3204
B004VM1T5S,1649
B004W2JL2A,1967
B004WODP20,6916
B004WYA852,2521
B004XIOJ7A,4115
B004Y1AYAC,1704
B004YAVF8I,2026
B004YAYM06,2995
B004YDUZ22,3591
B004YW7WCY,1584
B004Z4FBE2,2865
B004ZGN6MY,3494
B0051G5SD2,2207
B0052YFYFK,2913
B0053NBLFW,3026
B0054JJ0QW,2508
B0056HNTAU,1554
B0056TYRMW,1871
B0057OCDQS,4172
B0058UUR6E,2029
B004FVMKVC,4310
B0058UUR6E,1881
B0059KTEBC,3804
B005AOKW8Q,5157
B005BUXRUO,1544
B005CLPP84,3014
B005CLPP8E,2165
B005DEHVC8,2243
B005DIBHA6,1746
B005DKZTMG,7613
B005DLDO4U,1679
B005DOK8NW,4485
B005DPF08E,1518
B005DSPLDA,3324
B005E7KMH0,1666
B005EJH6RW,5462
B005EOWBHC,2789
B005EZTUMU,1548
B005FA38SG,2004
B005FHZ2SI,2674
B005FJ7OF0,4884
B005FVNGS2,2544
B005FYNSUA,5152
B005GTNZUM,1688
B005GZRUZW,1681
B005HMKKH4,4936
B005HMKKH4,1688
B005HQ514C,2566
B005HSG3VK,2981
B005HXFARS,2766
B005J7YA4G,4835
B005KDYBIO,3250
B005KWHJES,4761
B005LDLP8W,7654
B005LFT3QG,4465
B005LJQMCK,7245
B005LJQO9G,5311
B005LJVCP2,1558
B005LKB0IU,4134
B005N3L71K,2287
B005OFFH5Y,1735
B005OOKNP4,1712
B005QX7KYU,2481
B005UBNGY6,1616
B005WGEZ1C,7683
B005Y1CYSQ,2045
B005Z5HT2M,1958
B00609B3J2,2655
B0061JPXLU,1945
B0062IPIPQ,3122
B0063705PE,3320
B00651CLCS,2029
B0065MCED8,1608
B006GWO5NE,2047
B006GWO5WK,13187
B006JH8T3S,8019
B006JINHYS,2228
B006LW0W5Y,2725
B006M5TH1A,1606
B006P88VSE,1564
B006QB1RPY,4203
B006QV7WM6,1513
B006T9B6R2,2273
B006U1YUZE,1510
B006U3O566,3274
B006W8U2MU,9264
B006WAGG14,2579
B006YLYYZ6,3062
B006ZS5ATM,1684
B006ZT4VA0,2743
B0070UKBO8,1628
B007136AW6,1759
B0071O4ETQ,1880
B0074FGNJ6,3006
B00752QXZ2,3879
B0075XYS4E,3584
B0077RH91M,1764
B007B4UKOE,3203
B007BJHETS,2732
B007BZOGLG,2622
B007F9XHAY,1978
B007F9XHBI,1743
B007FHX9OK,5578
B007FL6100,2107
B007GMPZ0A,2481
B007H4VT7A,2638
B007IMPMW4,1566
B007IV7KRU,4928
B007JR5304,3195
B007KEZMX4,2050
B007NZGPAY,2858
B007NZWF58,1625
B007OY5V68,4790
B007P4VOWC,3490
B007PJ4PN2,3406
B007PRHNHO,1905
B007Q45EF4,3418
B007R28B50,2079
B007T8S490,2296
B007WTAJTO,5107
B0080JH3YE,3205
B0081F2Z40,1652
B00825BZUY,2620
B00829TIIQ,1907
B0082E9K7U,1930
B00834SJNA,4323
B00840353W,1972
B0087RPKHG,2029
B008ABOJKS,3586
B008D6YZXG,2323
B008EPW1MI,5334
B008F4USMS,5336
B008GVOVK0,4244
B008JCVGT0,2340
B008LE7XD4,2289
B008LTBINU,3193
B008LTBM6S,3009
B008R79SCY,1996
B008RZ0EQ0,1904
B008VMPOB4,2979
B008VQ8IKY,3929
B008ZGKWQI,1530
B0090C7A3O,1756
B0092KRAXY,5515
B0092ML0MY,3848
B0092PZZLS,3242
B0092U4140,1885
B0094YZI0K,1721
B009657UWQ,3630
B0096M8VR2,2797
B0097BEDTC,2404
B0097BEEGE,2025
B0097BEFDG,4387
B0098F5Y68,4511
B0098Y77U0,3193
B009A5204K,7019
B009A6CZYO,3049
B009AYLDSU,1829
B009BV4V4K,1838
B009CCOI9Q,1894
B009CP4PIW,1505
B009D79VH4,5298
B009EB21Q2,1907
B009G5M2BA,2910
B009GSI0MM,1777
B009GUXU52,1662
B009HHY2TW,1636
B009LL9VDG,3935
B009NLTW60,4902
B009QQMEEY,4778
B009S2CXSI,4896
B009SFX1CW,1645
B009SYZ8OC,7131
B009V7046S,1696
B009W9BQMQ,3479
B009WU5XUG,2018
B009Z3SXTS,1899
B009ZGK6QS,1536
B009ZIILLI,3762
B009ZM9R4O,2028
B00A1ZTZZK,3900
B00A3YN0Z0,2195
B00A6O8RXW,1962
B00A8LN70Q,5249
B00AAIPT76,2732
B00AB1ZB16,1589
B00AB262GI,1536
B00AIRUOI8,2866
B00APCMMEK,3895
B00APPDX86,2126
B00AVLOHJ8,1649
B00AWIPITS,4320
B00AWKC0EC,1606
B00AWKC0JM,1915
B00AWRUICG,3159
B00AXZWG8Q,4195
B00B1862X4,2772
B00B1M1B3G,1632
B00B24I4II,1888
B00B2N7B60,5445
B00B3P15M8,2337
B00B46XUQU,4144
B00B4GGW5Q,2149
B00B588HY2,4039
B00B7U6Q1E,3468
B00B9996LA,2659
B00B99JUBQ,2052
B00B9DQ2QI,1939
B00BCA40S0,1822
B00BCA4116,2137
B00BCMHZLC,3073
B00BCWALHM,1553
B00BCY1AA2,2661
B00BEJ83MI,3859
B00BEWF4R2,1636
B00BEWF4R2,3919
B00BF6HWFY,1686
B00BGGDVOO,1542
B00BGO0Q9O,2501
B00BIFNTMC,5104
B00BISWIHQ,1594
B00BKEQBI0,1961
B00BM2XL2O,1762
B00BN0N0LW,6542
B00BNIO88I,1853
B00BP5KOPA,8678
B00BQ4F9ZA,2434
B00BQ5RYI4,1683
B00BSVM3YG,4566
B00BT80QH4,2444
B00BUSDVBQ,5399
B00BW6KCW2,2007
B00BWF5U0M,12399
B00BZC31WQ,2330
B00C28L6EW,2921
B00CB4UCW4,1655
B00CB7SJNK,3037
B00CBNG10C,1727
B00CD1PTF0,2513
B00CD8AFFW,9217
B00CDIK908,2224
B00CDS9EKE,3128
B00CFL5CRI,1683
B00CFLBU88,1637
B00CGUMSXE,2239
B00CM0XHOW,2053
B00CMKS2DI,2617
B00CMQTVK0,1742
B00CO1I2FS,1599
B00CQ35GYE,1720
B00CRBA9D8,1745
B00CSW4BGW,2766
B00CW6DUFM,1629
B00CWWETTW,2689
B00CYLK1BQ,1667
B00CZ6FEG2,5999
B00D0L5BH8,2526
B00D42A16E,1582
B00D5GC78O,2033
B00D5GVMK8,3126
B00D6LB1R6,2548
B00D6NLDJU,3640
B00D9UTZWW,3198
B00D9UTZZY,1765
B00DBV28TG,2646
B00DI89YAI,2340
B00DIF2BO2,14602
B00DIFIM36,5810
B00DIHVM36,2233
B00DKXXAAQ,2490
B00DLZVD7A,1658
B00DQ5RYP0,2192
B00DSUTX3O,1695
B00DSUTX3O,1763
B00DVFLJKQ,1879
B00DW374W4,1939
B00DX5D49S,3288
B00DY1VPRY,2405
B00DYQYLQQ,2304
B00DYWC0BI,1555
B00DZ6R9GE,2662
B00E055H5O,10526
B00E362W9O,2289
B00E3CHLLC,2356
B00E3W1726,3372
B00E3W19MO,1540
B00E4RXC5K,3696
B00E5I7VJG,2117
B00E5NOXM4,2173
B00E5OUOCQ,1972
B00E8HGWIK,5241
B00E98O7GC,4570
B00EB4ADQW,4106
B00EB7812C,3003
B00ECQUY2M,1570
B00EEBS9O0,2589
B00EEHNNNG,4366
B00EHZYWGM,1590
B00EIQTOFY,1870
B00EKE4ZQC,2135
B00EL94Z4I,5467
B00ELPIYZI,1798
B00EM5UFP4,4578
B00EN27TCI,2222
B00EPIWY2U,1888
B00EQT0YK2,1904
B00ESUIX4S,2892
B00EUY59Z8,1576
B00EVVGAD0,2516
B00EWCUK98,3226
B00EXV66TQ,1637
B00EY850WW,1711
B00EYDTA3W,2454
B00EZ9XKCM,2883
B00EZSUWFG,1600
B00F0DD0I6,2641
B00F0IQTE8,1710
B00F5NB7JK,1703
B00F5NB7MW,1990
B00F5NE2KG,2178
B00F6S10KK,2186
B00F877VES,2288
B00FA4Y66U,2343
B00FA4Y7N2,3001
B00FB45SI4,2855
B00FDUHD2K,6728
B00FFJ69S8,2082
B00FFV0C84,3110
B00FG7N7RA,1960
B00FJILVDS,1718
B00FNPD1VW,2748
B00FO0IHMY,3551
B00FPAVUHC,1756
B00FQ6K7TC,1909
B00FR795WA,1514
B00FRHTTJE,1647
B00FX6KO8Y,3813
B00FZHWFEW,2133
B00G3TUL4C,3212
B00G46GM92,1546
B00G5N0ZZQ,1928
B00G6WDYPO,3435
B00G9WHMCW,1786
B00GAJ2NLE,2033
B00GHUHMUS,3779
B00GHY5JAO,7022
B00GKKI4Q6,1666
B00GQDCE72,1956
B00GZC35YK,3911
B00H33SFJU,2113
B00H3Q8QB4,1683
B00H4YGR48,1717
B00H7TVPS8,1738
B00H84WRK2,1916
B00HBPWQE0,1996
B00HCMZ2AC,3167
B00HEGP40E,1701
B00HFRWXQ0,2074
B00HIATW04,1812
B00HLXPZ72,1595
B00HQWLHM0,1526
B00HQY35SM,1786
B00HRLUSRA,3273
B00HSQAIQU,1508
B00HTPHK5W,2903
B00HUB0ONK,1950
B00HV5KYSK,1928
B00HVHOR2M,2238
B00HVT170U,7168
B00HWSXVDG,1748
B00HY678O4,2513
B00I0S6SK0,3388
B00I4XMEYA,3580
B00I7JZNIU,2033
B00I8O6OQ4,1923
B00IBI50NK,1556
B00IDG3PRI,2493
B00IEYHMIM,1753
B00IF0JAIU,3024
B00IF4OATU,1874
B00IF70QCW,2367
B00IF70T4M,5743
B00IJ331WY,1615
B00ILM977Q,1669
B00INCZML4,1899
B00INEG8W4,1727
B00INNP5VU,2227
B00IRVQ0F8,3637
B00ISIG6PY,1815
B00ITIQI92,13040
B00ITYXRU4,1651
B00IVPU786,5309
B00IVPU7AO,11275
B00IVPU7DG,2075
B00IVPU7KE,1609
B00IX9ZDKC,1582
B00IYA2QZA,2343
B00J0BXPD4,2648
B00J46VW9O,2774
B00J7YWOT0,1609
B00J8DL78O,4644
B00J8E8XT4,4434
B00JC1POSG,1555
B00JEPIOOQ,2253
B00JG02ZEY,3162
B00JJ2C0S0,4635
B00JKCH4X0,2261
B00JQZJ75E,1959
B00JTV04QQ,2913
B00JX1ZS5O,7794
B00JZWQW4C,1938
B00K0M8SK2,1793
B00K35MU0K,3428
B00K4NVRRI,2720
B00K4UIO9K,1755
B00K9SYPAE,1997
B00KF9IVKC,2492
B00KFAGD88,2706
B00KFD0SEA,2593
B00KGXOG9C,3496
B00KHX9MCW,1889
B00KJLMBQQ,2000
B00KJLMBSO,1630
B00KT7DOR0,2709
B00KWR8ME2,8269
B00KWR8Q9S,1745
B00KXTZ3BE,2064
B00KYK2AKO,3019
B00L0YLRUW,15211
B00L23ZTNM,2031
B00L3KO5WK,5116
B00L5GDOS8,1546
B00L6621YK,1854
B00LAX52IQ,1518
B00LF10KTE,3197
B00LHERVM8,3046
B00LIX177I,5745
B00LJT2EPK,2548
B00LLEODCK,5430
B00LO6MZUW,1938
B00LP6CFEC,6109
B00LQ4UPGI,1886
B00LRYUJQS,2377
B00LS31KQG,1506
B00LS5NFQ2,2539
B00M1NEUKK,2634
B00M48154Q,4623
B00M55BMKK,2277
B00M55BS36,2126
B00M55C0NS,4635
B00M55C1I2,4788
B00M55C0NS,6923
B00M6XTUPU,2908
B00M7TVSG2,1889
B00M7V0A32,4052
B00MA5U1FW,3090
B00MBFPT1W,1915
B00MCHE38O,1827
B00MEWRHP8,1554
B00MGEL8JU,2127
B00MIQ40JQ,1574
B00MITLPX2,2608
B00MMLV7VQ,1939
B00MSTG93S,1527
B00MUTWLW4,1632
B00MWCJ8VQ,2373
B00MY05GNA,1569
B00MYYCGKW,3140
B00N1BRWLA,3116
B00N1O1NQW,5291
B00N2S6W86,3671
B00N2VIALK,2163
B00N32I2Q6,2631
B00N41UTWG,2007
B00NBEWB4U,3862
B00NBR70A2,2559
B00NCSIN4W,1795
B00NF2J6ZK,2733
B00NH12YN0,1819
B00NH13YHK,1885
B00NI45AUU,1774
B00NIYJF6U,1904
B00NKYYMAW,1562
B00NKZ5R28,2287
B00NMTXYN6,2645
B00NNMB3KS,3995
B00NO73IN2,1778
B00NOSJRIQ,2387
B00NQ9OQU2,2572
B00NQNI3FW,1896
B00NR2VMNC,2308
B00NSHLUBU,1574
B00NW2JBYO,2561
B00O4GAE8Y,2240
B00O8RCMUM,2772
B00OAJ412U,6154
B00OBRE5UE,6052
B00OBRFFAS,1725
B00ODDEABK,2385
B00OFLMMK6,3824
"('B00OL52B4I', 'B00OQSL7FO')",1814
B00P20TFWM,1606
B00P24XKS8,3255
B00P3NMVVU,1627
B00P7EVST6,13091
B00PEPIWNI,3012
B00PJSIIES,3163
B00PLENYXK,1620
B00PMMBBSG,1867
B00Q1FITMO,1650
B00Q2VPI8A,3966
B00Q59EQ3C,1623
B00QF1DHP8,1547
B00QF5MXFY,1728
B00QHLSKOE,2106
B00QL1ZN3G,1553
B00QMSGGIO,1625
B00QQ7SG48,2231
B00QTE09SY,1927
B00R124LAK,2726
B00R1EPGRA,3220
B00R4O9LXM,1546
B00R64WSVM,1595
B00R92CLD6,1526
B00RBGYGPG,1740
B00RBIC1IS,2938
B00RE20CVO,1980
B00RFLGH5E,2081
B00RFLXCRK,4295
B00RH29CJO,2320
B00RJBWA9C,2273
B00RNGOBYK,2688
B00RO1LNA4,1515
B00RQA6LQY,1512
B00RXEWOAA,1989
B00RY1Z9NQ,1719
B00S9Q9VS4,1585
B00S9SGNNS,2786
B00SF6VSVG,3026
B00SFSU53G,2948
B00SK922IG,1602
B00SL2TQ2C,1601
B00SMBFZNG,1785
B00SMBG8QY,2273
B00STP86CW,2632
B007I5JT4S,4483
B00STP86CW,3358
B00SUX3XQC,3360
B00T19DT5Y,1552
B00TIT3KYC,3070
B00TKFEEAS,3002
B00TP1BWMK,2535
B00TP1C51M,2375
B00TYFCJ8S,1650
B00U10GB20,1536
B00UA8ZUFW,3069
B00UB9UJFQ,5169
B00UJ3IREE,2438
B00UJ3IULO,3269
B00UKV5YDW,2030
B00URUJWPW,1755
B00UYL7LIY,3288
B00UZRVY12,3760
B00V49LNCU,1889
B00V4HC9UC,1685
B00V62XBQQ,1652
B00V7N3ZUG,2192
B00VDVCQ84,1769
B00VE6QULC,2689
B00VFW9TOK,1602
B00VMH7PQM,1899
B00VMJEK2C,3862
B00VMLFG3C,3118
B00VTM0FCQ,1515
B00VUWP6EW,3514
B00VVLE5CG,1935
B00VWEK4IG,2260
B00W4ZLZP8,1956
B00W586H5W,3071
B00W5UA4W2,1529
B00W77CJTY,1621
B00W8XXRPM,4207
B00WBJGUA2,1637
B00WD017BG,1967
B00WD017GQ,1995
B00WIF2T7C,1948
B00WK47VEW,2678
B00WM7TRTY,2490
B00WS63GZK,3895
B00WUI1BBM,1562
B00WUIP7YO,2688
B00WWBCQEI,2875
B00X28GH0Y,1990
B00X4R9VBA,1608
B00X5P8BJO,1819
B00X8MRBCW,2020
B00XEW3YD6,1815
B00XI87KV8,2284
B00XKU47Y2,1940
B00XMD7KPU,3844
B00XOUCNH6,1669
B00XQNGMBO,2763
B00Y01VRSO,2248
B00Y095HY6,1620
B00Y3SD44Y,2080
B00YG14W4O,2872
B00YG1FNVA,3507
B00YMK5KEA,1579
B00YNI7G8O,1629
B00YZF7PEU,2003
B00Z05JMKO,1599
B00Z56JVI6,2656
B00Z81U3YY,1884
B00ZGUZJ32,2277
B00ZOI31K4,2601
B00ZSPXR8E,2027
B01054S5FM,2495
B010MS67ZG,5326
B010OYASRG,24252
B011CS01P2,1963
B011HT91DO,1730
B011KOQ8HS,2566
B011M8YACM,1900
B011WBI4S0,5328
B012BTCZ9G,1914
B012HGA31K,3433
B012U3SEU2,1836
B0132YHU0I,1727
B013CCTM2E,4107
B013CCTOC2,2111
B013CP5F90,1734
B013CP5IWO,1968
B013HNYVCE,2429
B013HSW4N2,2096
B013QJ0W8Q,4721
B013U54BFG,1637
B0143IIP4W,6210
B0144AAIWQ,1971
B0145EOFDO,2320
B014EUQOGK,1992
B014I8T4MO,3314
B014I8V0EO,3142
B014M8ZO92,2272
B014QQAOUE,1869
B014T3QN36,1523
B014ZQ07NE,1723
B0151RKYBG,2057
B0158AZOHU,2413
B015CH1JIW,2105
B015HWXG4M,2125
B015IEW1AY,3031
B015JV4QHC,2289
B015ODMAQ4,1697
B015R3XJCK,1953
B015S9TTDG,1577
B015WCV70W,3229
B015XVAKG4,2245
B015YF5YIS,1617
B015Z7XE0A,1754
B0160EZCMK,1999
B0161MA3PM,2449
B01621M1S4,1622
B016F3M7OM,2913
B016HL4CAY,3447
B016I3T3CI,3632
B016NUTG5K,2500
B016PE1X5K,2012
B016PMVM7Q,2058
B016XTADG2,6189
B016Y4NH6O,1722
B016Z3EGOG,1596
B01773V970,1690
B017AW0GR2,1818
B017DYKCNA,2016
B017JEF126,2996
B017L1JOX4,1977
B017YEA6QW,2320
B018APC50Y,3733
B018TX8IDA,1586
B018XI3ASO,1787
B0191XMBV2,3404
B01930CD84,1679
B019393MV2,2198
B019C1MBWW,1762
B019D048XC,1563
B019DB5QQ4,2688
B019U00D7K,2572
B019VM3GKI,1519
B01A6EO0N2,2085
B01A7G35S0,1651
B01AG56HYQ,1567
B01AHKYIRS,2238
B01BGTG41W,3947
B01BV1XBIY,1576
B01C22IJV0,4362
B01C6ESQM6,3159
B01C6Q2GSY,1909
B01C89GCHU,2089
B01CD5VC92,1969
B01CRA11IU,1573
B01CW4AR9K,1885
B01D3QZB2Y,1871
B01DA0YCNC,6166
B01DBV1OKY,2793
B01DEMTOQ6,3181
B01DJL4DY0,4276
B01DMHPT3U,3171
B01DNTWGYM,1831
B01DZKERVY,2245
B01E16J6RQ,1606
B01E3SNO3E,2826
B01EKKVO3W,1767
B01F24RHF4,1672
B01F9RGWF0,4564
B01FDPW1NK,1652
B01FLKIT4M,1558
B01FLV2YWE,1518
B01FM3G9TU,1808
B01FUB4ZG8,2249
B01FVLU5GQ,2230
B01G2O77VC,1529
B01G60GO7K,2710
B01GDIU3T0,3110
B01GF5AGN4,2068
B01GFB2E9M,1595
B01GI93F76,1810
B01GJO99DY,1759
B004LLIKVU,4978
B004LLIKY2,2070
B004LLIL5A,1748
B004Q7CK9M,7343
B005ESMMWW,1633
B0066AZGD4,2017
B007V6ETDK,1748
B0091JKJ0M,1632
B0091JKVU0,3285
B0091JKY0M,2270
B0091JL3OI,1838
B00AR51Y5I,1558
B00G4IV2VI,1845
B00H5BMH44,2055
B00JDQJZWG,2816
B014S24DAI,2144
B00014JNI0,1758
B000168QTU,3571
B0001ES9FI,3285
B0001LO3FG,6080
B0001M0Z6Q,1623
B00028MOQS,1513
B0007QMT7O,1643
B0009F3PM6,3245
B0009F3QKM,1525
B0009F3QKW,1958
B0009F3SC8,1525
B0009F3SDC,1853
B000DZDJ0K,1989
B000E1FZHS,3189
B000E8WIAS,1645
B000EDDS6Q,1675
B000EVMNMI,5334
B000F4DKAI,6084
B000F6SNPS,1512
B000GAT6NG,1777
B000GW0U9I,2640
B000H2XXRS,5138
B000HDK0DC,3444
B000HRS7OM,2685
B000L8CB76,1747
B000LL0R8I,2282
B000NE6H82,2580
B000OQ4A3S,1693
B000PDY3P0,2876
B000PGSL5K,2118
B000SMN0DO,1894
B000SWTKV0,1631
B000U0OUP6,3194
B000WV0RW8,1847
B000X3TPHS,3401
B000YN2GVY,3249
B000Z93FQC,2732
B0010BQB6A,1894
B00112O8NG,1725
B0014WYXYW,1946
B0019K980I,2331
"('B001D0GV7C', 'B001D0KG1Y')",1961
B001EQ5JLE,1554
B001N2GRX8,2529
B001O1Q0NA,1791
B001P22K5U,1693
B001PB4LR6,1770
B001SAQOKQ,1505
B001XUO8AY,1971
B0027Z5J6G,2869
B0029XDZIK,2396
B0029XLH4Y,1748
B002HQCWYM,5267
B002O58YH0,1715
B003DBL4VC,1841
B003OGKCDC,4664
B003Z6ZGZK,1975
B00451W2ZG,2317
B0045IO2VQ,2856
B00474ASJI,1707
B004AFKYDE,1722
B004C7MTLA,1637
B004JM3VF6,2632
B004LKVRKM,2362
B004W8LT10,2230
B00542YXFW,7110
B0058AN1N0,2096
B005HB19KW,2615
B005K4Q1T0,3848
B005K4Q1YA,2588
B005R0ZFW6,2027
B005YVU6FY,2038
B0060KOGI6,1587
B006CNTR6W,4302
B006CQ1ZHI,2710
B006H7YCVI,2021
B006IOKA9S,3803
B006N3I5N2,1677
B0079OL6T4,1921
B007JINB0W,2685
B008I1XNMU,2118
B008MOMYRI,3557
B008YA1ZXO,1824
B0094ISOMA,1699
B0099HD3YA,1517
B009E7YBEQ,3043
B009OWOKFQ,3147
B00ARABK20,1714
B00BG0ZJ0Y,1587
B00BUKL666,1667
B00BUKL666,8355
B00C1LXBFC,4168
B00C584ALK,1584
B00CLLV2D0,1507
B00CPZPYLS,5162
B00D3M2QP4,7736
B00D9RRZ3Q,1632
B00DDT116M,1963
B00DILCU92,1548
B00DS842HS,5667
B00DTVBEY8,2219
B008QMX2SG,7755
B00EDADBSQ,2723
B00EDHW7K2,4423
B00EFE7R8K,2348
B00EKLPLU4,3422
B00ERWVI8A,1668
B00EYFKNL8,2178
B00F1G84ME,1745
B00F2GW4J2,1550
B00FL7J3O6,1952
B00FRTS2CW,1958
B00H889MGK,3343
B00HNTPEWU,2370
B00HNTPF7E,2220
B00HVJI7KI,1762
B00IVT3LVM,1621
B00IZL255O,1707
B00K2RY8GI,2696
B00KCCKV8W,4529
B00KDCCYFY,1805
B00KSIE39I,1501
B00KSN9TME,3352
B00LY95FBU,1812
B00M2OGS08,4844
B00MQ6F3AS,1891
B00MYRXIIS,1652
B00N0JHZ5G,1820
B00PFDH0IC,4819
B00PV4FG3Q,2001
B00PWW3LQ6,2151
B00R7PWK7W,4004
B00RW0MZ6S,2383
B00TBUHRRO,1589
B00VXQGY64,1716
B00WBUX2UM,3649
B00XA8XWGS,4317
B00XOORKRK,2362
B00XTVD9JG,1685
B00Y8HZS1W,1628
B00ZK6FXPG,1521
B010ULFOWC,1669
B01133LB1E,1848
B012YAV43A,1790
B0131A6FJA,2606
B013KTYFYO,1768
B01BTNMGXU,1804
B01E5XTW24,6253
B01E9D0OR2,1790
B01EIA2YXI,1637
B01EUEIL3E,2251
B01G0S3Y44,1804
B01GH3JVZI,2702
B004RZA6XA,2295
B00EP01OBA,1502
B000HCMK90,1587
B0014WTLU8,1872
B0015DA0E2,1748
B00002N601,1914
B00002N602,3132
B00002N8CX,3387
B00004OCIP,2828
B00004OCKR,3577
B00004RC6R,1696
B00004RFRV,4229
B00004S893,2732
B00004SPZV,2609
B00004VWKQ,3935
B0000505IZ,2108
B00005IBX9,3500
B00005KB37,1631
B00005KIRS,1716
B00005LM0T,2379
B00005MF9C,4694
B00005NCWQ,3983
B00005QFL0,2367
B00005UP2N,7876
B000063XH7,1729
B0000645YM,2449
B000065DKJ,2724
B000067DW6,3945
B00006IUWM,2753
B00006IUX5,1789
B000079XW2,1812
B00007E7RY,2746
B00008ELEA,2150
B00008GKDN,3033
B00008GKDU,3186
B00008T960,2374
B00008UA3Y,3581
B00008WWGR,1837
B00009ADDR,1737
B00009R66F,6822
B0000A1ZN0,1504
B0000CD0HX,1599
B0000CF66W,2646
B0000CF94L,1590
B0000CFG5I,1521
B0000CFLCT,1711
B0000CFNBE,2595
B0000DE824,2022
B0000DF0RB,2295
B0000DJUYR,2525
B0000E2V3X,1618
B0000TQFSW,1722
B0000VLIGY,1506
B0000Z6JJG,1831
B00018RRRK,4044
B0001DQIKM,2883
B0001LO5HC,3919
B0001LQZOI,2681
B0001NE3BI,1904
B0001V3UYG,1672
B0001X22WU,2511
B00023XCWS,2329
B0002IES80,1883
B0002T3UJ2,2218
B00030J1U2,1792
B000638D32,5717
B0006TJ7HM,1541
B0006ZUHR0,4201
B0007XRTDG,1552
B00091PNTI,1596
B0009JKG9M,2611
B0009U5OSO,1837
B0009WG328,2083
B000A1FFZE,1955
B000AAM0G2,1583
B000BOA2D0,1937
B000BQRD0I,1883
B000BQU5US,1649
B000BRLXUI,1507
B000BRU78C,2546
B000BSJCLY,2366
B000BWZ7QO,5635
B000CO89T8,3138
B000CO89T8,1552
B000CR2NBA,2687
B000E19MQ8,1887
B000EGA6QI,2586
B000EJVYTS,3561
B000EM9PTQ,2735
B000EZUN2G,2234
B000F3LF0G,1557
B000F49XXG,3641
B000F8EUFI,1915
B000F9O85E,1982
B000FBUMLQ,1607
B000FBYRMQ,2181
B000FFQ4TG,1945
B000FFRYYK,1719
B000FJ9DOK,1831
B000FKERMW,1754
B000FVW5Z2,2090
B000FVW5Z2,1678
B000G30ESY,1613
B000GA53CO,3073
B000GWG0T2,4776
B000H0SDD4,1639
B000H0XFCS,2149
B000H0ZDD2,1714
B000HK03HI,4346
B000I0DV6W,1899
B000I6JZWA,3025
B000IHJF60,1807
B000IZ9N78,2250
B000JF8LSY,2488
B000KDVTJI,1829
B000KEM4TQ,2639
B000LEXR0K,1698
B000LQB250,2453
B000LRBSFI,1530
B000LRGNBC,1992
B000LZ3PJ2,4958
B000M3XAOS,1729
B000M4D96G,1544
B000M8YMEU,4324
B000MFAOPY,1573
B000MTMP2K,2050
B000N22JX6,2563
B000N4WN08,6172
B000N9CPQK,1665
B000O37TDO,1614
B000O3GCFU,1995
B000PS1HQS,1761
B000Q9C4AE,1849
B000QBFFU8,1896
B000QFDNP8,1863
B000RGVPTC,1763
B000RH173K,2515
