item_sets,supp_count
B00M55C0NS,6923
B00M6XTUPU,2908
B00M798YZU,1330
B00M7T8T1E,1135
B00M7TVSG2,1889
B00M7V0A32,4052
B00M9G70OC,1184
B00MA5U1FW,3090
B00MBFPT1W,1915
B00MBWIL0G,1074
B00MCHE38O,1827
B00MEWRHP8,1554
B00MGEL8JU,1117
B00MGEL8JU,2127
B00MIBN71I,1071
B00MIF1UMC,1192
B00MIQ40JQ,1574
B00MITLPX2,2608
B00MJMV0GU,1339
B00MK39P92,1122
B00MLP6HLS,1079
B00MMLV7VQ,1939
B00MN5D04S,1105
B00MO86E88,1486
B00MQ99YB4,1235
B00MRL30N4,1009
B00MSFVRR0,1035
B00MSTG93S,1527
B00MUTWLW4,1632
B00MWCJ8VQ,2373
B00MY05GNA,1569
B00MYYCGKW,3140
B00N1BRWLA,3116
B00N1KXE9K,1014
B00N1O1NQW,5291
B00N1OXXLU,1240
B00N2S6W86,3671
B00N2VIALK,2163
B00N32I2Q6,2631
B00N32IC0W,1008
B00N38TQJC,1164
B00N41UTWG,2007
B00NBEWB4U,3862
B00NBR70A2,2559
B00NC8PMUK,1074
B00NCSIN4W,1795
B00NF2J6ZK,2733
B00NG8EJOG,1120
B00NGMIBUU,1029
B00NH11KIK,1250
B00NH126Q0,1095
B00NH12YN0,1819
B00NH13K8S,1427
B00NH13YHK,1885
B00NI45AUU,1774
B00NIYJF6U,1904
B00NIYNUXO,1435
B00NKYYMAW,1562
B00NKZ5R28,2287
B00NMTXYN6,2645
B00NNMB3KS,3995
B00NO57AD8,1330
B00NO73IN2,1778
B00NOSJRIQ,2387
B00NQ9OQU2,2572
B00NQNI3FW,1896
B00NR2VMNC,2308
B00NROWP9A,1317
B00NSHLUBU,1574
B00NTXZY9C,1322
B00NW2JBYO,2561
B00NW31YSE,1002
B00NXOMA8A,1216
B00O0KISQE,1406
B00O4GAE8Y,2240
B00O8RCMUM,2772
B00O9VKVFK,1098
B00OAJ412U,6154
B00OBRE5UE,6052
B00OBRFFAS,1725
B00ODDEABK,2385
B00OFLMMK6,3824
"('B00OL52B4I', 'B00OQSL7FO')",1814
B00OVBXJ5M,1000
B00P20TFWM,1606
B00P24XKS8,3255
B00P31BMHG,1480
B00P3NMVVU,1627
B00P4KAFA6,1126
B00P7EVST6,13091
B00PDQ2IOC,1009
B00PEHSJ98,1046
B00PEPIWNI,3012
B00PG5FHCU,1024
B00PJSIIES,3163
B00PLBXUMS,1359
B00PLENYXK,1620
B00PMMBBSG,1867
B00PV0IEDY,1413
B00Q1FITMO,1650
B00Q2V7S6K,1008
B00Q2VPI8A,3966
B00Q59EQ3C,1623
B00QC1207M,1326
B00QCLK63M,1032
B00QF1DHP8,1547
B00QF5MXFY,1728
B00QHLSKOE,2106
B00QL1ZN3G,1553
B00QMSGGIO,1625
B00QOQU95K,1266
B00QQ7SG48,2231
B00QRCK7Q2,1044
B00QRPPCMI,1485
B00QTE09SY,1927
B00QTGXYIE,1038
B00R124LAK,2726
B00R1EPGRA,3220
B00R2JS81U,1035
B00R4O9LXM,1546
B00R4YCKIK,1019
B00R64WSVM,1595
B00R92CLD6,1526
B00RBG7W52,1023
B00RBGYGPG,1740
B00RBIC1IS,2938
B00RE1UL52,1148
B00RE20CVO,1980
B00RFLGH5E,2081
B00RFLXCRK,4295
B00RH29CJO,2320
B00RHUDQFC,1046
B00RJBWA9C,2273
B00RNBCCYQ,1156
B00RNGOBYK,2688
B00RO1LNA4,1515
B00RPWO3W2,1385
B00RQA6LQY,1512
B00RQJRXMQ,1476
B00RXEWOAA,1989
B00RY1Z9NQ,1719
B00S6B0IQ6,1129
B00S8GU2OC,1459
B00S9Q9VS4,1585
B00S9SGNNS,2786
B00SB6SP0C,1290
B00SF6VSVG,3026
B00SFSU53G,2948
B00SK922IG,1602
B00SL2TQ2C,1601
B00SLVB71Q,1274
B00SMBFZNG,1785
B00SMBG8QY,2273
B00STP86CW,2632
B00STP86G8,1266
B007I5JT4S,4483
B00STP86CW,3358
B00SURH7W4,1041
B00SUX3XQC,3360
B00SW9JI9A,1154
B00SXZMQTM,1179
B00SYENY0M,1057
B00T19DT5Y,1552
B00T5XQE3U,1002
B00T63YVAM,1152
B00T6OVR44,1023
B00T9QONN6,1043
B00TA64VAK,1147
B00TB8XZOK,1291
B00TDNWQN4,1253
B00TE8XKIS,1349
B00TGAJ9X4,1216
B00TGIW1XG,1114
B00TH3SQOI,1314
B00TIT3KYC,3070
B00TKFEEAS,3002
B00TP1BWMK,2535
B00TP1C51M,2375
B00TPMEOYM,1366
B00TXBOWX8,1329
B00TYFCJ8S,1650
B00U10GB20,1536
B00U6VUXOQ,1487
B00U82O92U,1113
B00U9U9AAM,1045
B00UA8ZUFW,3069
B00UAH3LSG,1142
B00UB9UJFQ,5169
B00UFBZOKK,1171
B00UGBMRQ8,1063
B00UJ3IREE,2438
B00UJ3IULO,3269
B00UKV5YDW,2030
B00URUJWPW,1755
B00UVWUBKQ,1190
B00UWPX3KW,1189
B00UYL7LIY,3288
B00UZRVY12,3760
B00V0923TG,1195
B00V49LNCU,1889
B00V4HC9UC,1685
B00V62XBQQ,1652
B00V7N3ZUG,2192
B00VBNQJLY,1171
B00VDVCQ84,1769
B00VE6QULC,2689
B00VFW9TOK,1602
B00VMH7PQM,1899
B00VMJEK2C,3862
B00VMLFG3C,3118
B00VNHD8O4,1191
B00VTM0FCQ,1515
B00VUWP6EW,3514
B00VVLE5CG,1935
B00VVOCQHE,1035
B00VWEK4IG,2260
B00W4ZLZP8,1956
B00W586H5W,3071
B00W5UA4W2,1529
B00W77C2FA,1113
B00W77CJTY,1621
B00W8XXRPM,4207
B00WBJGUA2,1637
B00WD017BG,1967
B00WD017BQ,1096
B00WD017GQ,1995
B00WF78GS4,1236
B00WIF2T7C,1948
B00WK47VEW,2678
B00WLWHLWK,1016
B00WM563IO,1251
B00WM7TRTY,2490
B00WMM3PNI,1132
B00WR28U10,1413
B00WS63GZK,3895
B00WSLZFTK,1434
B00WUI1BBM,1562
B00WUI3BX8,1052
B00WUIKWGM,1149
B00WUIP7YO,2688
B00WWBCQEI,2875
B00X0PCBT0,1012
B00X28GH0Y,1990
B00X4R9VBA,1608
B00X5P8BJO,1819
B00X8MRBCW,2020
B00X9KVVQK,1320
B00XEW3YD6,1815
B00XHT9HBY,1176
B00XI87KV8,2284
B00XITMC9W,1438
B00XJBDBUI,1250
B00XKU47Y2,1940
B00XMD7KPU,3844
B00XOUCNH6,1669
B00XP4IRCQ,1375
B00XQNGMBO,2763
B00XWPAJ1U,1127
B00XWQ0R8Y,1081
B00XZHQAMC,1123
B00Y01VRSO,2248
B00Y095HY6,1620
B00Y1VZ3RO,1248
B00Y3SD44Y,2080
B00YA8L3YA,1144
B00YG14W4O,2872
B00YG1FNVA,3507
B00YKNW8GC,1123
B00YMK5KEA,1579
B00YNI7G8O,1629
B00YTHFK8W,1141
B00YZF7PEU,2003
B00Z05JMKO,1599
B00Z07JYLE,1446
B00Z07XQ4A,1099
B00Z0V2NQ8,1361
B00Z56JVI6,2656
B00Z81U3YY,1884
B00ZCFYF2W,1098
B00ZGUZJ32,2277
B00ZLVU94K,1009
B00ZMV7RL2,1430
B00ZMVGTA2,1036
B00ZOI31K4,2601
B00ZOU93Q8,1012
B00ZS6QPTQ,1257
B00ZSPXR8E,2027
B00ZZCQERG,1060
B00ZZKQRLQ,1101
B01054S5FM,2495
B0106IS5XY,1008
B0108PI7WE,1035
B010B0W1DW,1270
B010LHRFM2,1123
B010MS67ZG,5326
B010OYASRG,24252
B010Q29YF8,1010
B010Q57SEE,1080
B010S9M3L6,1467
B0111MRLES,1299
B0117RGG8E,1211
B011CS01P2,1963
B011HT91DO,1730
B011HZ2EZK,1277
B011HZW6DK,1116
B011K7O1HE,1021
B011KFQASE,1320
B011KOQ8HS,2566
B011LRVPZE,1302
B011M8YACM,1900
B011WBI4S0,5328
B012BTCZ9G,1914
B012ERZ7B8,1348
B012HGA31K,3433
B012M8LXQW,1038
B012R6QGX4,1490
B012U3SEU2,1836
B012VIWG28,1221
B0131PHDQY,1445
B0132YHU0I,1727
B0134V3KIA,1377
B013AVHUDU,1105
B013CCTM2E,4107
B013CCTOC2,2111
B013CP3JDO,1269
B013CP3KZ6,1215
B013CP5F90,1734
B013CP5IWO,1968
B013EYDHLW,1091
B013HNYVCE,2429
B013HSW4N2,2096
B013J7P7SK,1141
B013QJ0W8Q,4721
B013U54BFG,1637
B013UHK1M6,1076
B013WUWH2I,1001
B0142FO130,1021
B0143IIP4W,6210
B0144AAIWQ,1971
B0144ARCNY,1387
B0145EOFDO,2320
B0148NPJ78,1023
B014EUQOGK,1992
B014F4SBMK,1115
B014I8T4MO,3314
B014I8TIV6,1014
B014I8V0EO,3142
B014M8ZO92,2272
B014QQAOUE,1869
B014T3QN36,1523
B014ZQ07NE,1723
B0151RKYBG,2057
B0158AZOHU,2413
B01597EOVY,1192
B01597GXJU,1483
B015CH1JIW,2105
B015HWXG4M,2125
B015IEW1AY,3031
B015IK68I4,1194
B015JV4QHC,2289
B015MEYJWS,1209
B015MPQQ0A,1236
B015OB5I3S,1430
B015ODMAQ4,1697
B015PK4IAW,1125
B015PS3ME2,1373
B015PXHVOE,1314
B015PYYDMQ,1119
B015QUIGEU,1175
B015R3XJCK,1953
B015S9TTDG,1577
B015WBVICA,1174
B015WCV70W,3229
B015XVAKG4,2245
B015YF5YIS,1617
B015Z7XE0A,1754
B0160EZCMK,1999
B0161MA3PM,2449
B01621M1S4,1622
B0163H2B9G,1491
B01691UGGG,1037
B0169X7YZ0,1163
B016F3M7OM,2913
B016G6X9WC,1068
B016HL4CAY,3447
B016I3T3CI,3632
B016NUTG5K,2500
B016P9HJIA,1442
B016PE1X5K,2012
B016PMVM7Q,2058
B016W4RK1Y,1056
B016XBGWAQ,1497
B016XTADG2,6189
B016Y4NH6O,1722
B016Z3EGOG,1596
B016ZDDSPY,1059
B0173QNVT0,1193
B0176HG9OU,1204
B01773V970,1690
B0177MQWC8,1111
B00SVNGKJ8,1013
B017AW0GR2,1818
B017DYKCNA,2016
B017EHW88I,1026
B017JEF126,2996
B017L1JOX4,1977
B017TU5KMQ,1007
B017YEA6QW,2320
B0187AEJTM,1022
B018APC50Y,3733
B018BCJKE0,1006
B018JYMFFG,1241
B018MU3SAS,1275
B018TQRUWW,1325
B018TX8IDA,1586
B018XI3ASO,1787
B018XMPQLO,1260
B0191ETJU2,1005
B0191XMBV2,3404
B01930CD84,1679
B019393MV2,2198
B01940JPLQ,1148
B019C1MBWW,1762
B019D048XC,1563
B019DB5QQ4,2688
B019G7VPTC,1241
B019RC1EI8,1214
B019U00D7K,2572
B019VM3GKI,1519
B01A0BRSDU,1021
B01A1E6BA2,1196
B01A5RKT6C,1160
B01A6EO0N2,2085
B01A6PGZ70,1481
B01A7G35S0,1651
B01A89OEUY,1446
B01AG56HYQ,1567
B01AHGIDE6,1031
B01AHKYIRS,2238
B01AL55MAG,1379
B01AR9G93K,2177
B01AT6B0DK,1625
B01AUKU1OO,1109
B01AWB6KAA,1296
B01AWBA8U8,1042
B01B15LDBM,1186
B01B1PZ4HG,1077
B01BCUM766,1029
B01BDX9Q5C,1006
B01BGTG41W,3947
B01BV1X9DG,1086
B01BV1XBIY,1576
B01BV2KXYI,1402
B01BWEH7FI,1458
B01BY3UYMK,1146
B01C22IJV0,4362
B01C6ESQM6,3159
B01C6Q2GSY,1909
B01C7HXE2O,1469
B01C89GCHU,2089
B01CD5VC92,1969
B01CGXU0GM,1442
B01CIEBS74,1156
B01CQOV3YO,1268
B01CRA11IU,1573
B01CW4AR9K,1885
B01CW4BG4K,1367
B01CW4BN5M,1321
B01D1NSWBG,1226
B01D2T0Y6A,1472
B01D3QZ96M,1313
B01D3QZB2Y,1871
B01D4HTIOY,1202
B01D90Q286,1134
B01D92SSX6,1229
B01DA0YCNC,6166
B01DAMSTNO,1034
B01DBV1OKY,2793
B01DEMTOQ6,3181
B01DJL4DY0,4276
B01DLWBPCA,1120
B01DMHPT3U,3171
B01DNTWGYM,1831
B01DOB6Y5Q,1457
B01DOB6YQA,1006
B01DU4LS3K,1472
B01DUTOI5U,1171
B01DW338CI,1247
B01DXVKQEW,1006
B01DZ56MX0,1078
B01DZKERVY,2245
B01E16J6RQ,1606
B01E318R1K,1003
B01E3SNO3E,2826
B01E7C8TWW,1340
B01EF5DBTC,1350
B01EKKVO3W,1767
B01EL4PVFE,1290
B01ESSDBL4,1488
B01EX1E2GO,1123
B01F24RGHI,1116
B01F24RHF4,1672
B01F313CKA,1236
B01F9RGWF0,4564
B01FD78EMA,1046
B01FDPW1NK,1652
B01FENVYJ8,1086
B01FHJ806O,1016
B01FHMPV1S,1075
B01FJ5DFOS,1058
B01FLKIT4M,1558
B01FLV2YWE,1518
B01FM3G9TU,1808
B01FTYBOC4,1033
B01FUB4ZG8,2249
B01FVLU5GQ,2230
B01G2O77VC,1529
B01G60GO7K,2710
B01GDIU3T0,3110
B01GF5AGN4,2068
B01GFB2E9M,1595
B01GGL3XXM,1054
B01GI93F76,1810
B01GJO99DY,1759
B01GLRX81I,1085
B01GPFM5GA,1021
B01H3CQ64Q,1812
B01H6G7ULC,1083
B01H7P69LE,1066
B01HCF15HC,2385
B01HCT3GCU,1939
B004LLIKVU,4978
B004LLIKY2,2070
B004LLIL4G,1044
B004LLIL5A,1748
B004LLILGO,1000
B004Q7CK9M,7343
B005DHN6E2,1179
B005ESMJ02,1323
B005ESMMWW,1633
B0066AZGD4,2017
B007V6ETDK,1748
B0091JKJ0M,1632
B0091JKVU0,3285
B0091JKY0M,2270
B0091JL3OI,1838
B0000CFPI2,1355
B00AR51Y5I,1558
B00B2TFSO6,1446
B00CHQ7I2S,1169
B00CHSWG6O,1012
B00G4IV2VI,1845
B00H5BMH44,2055
B00JDQJZWG,2816
B014S24DAI,2144
B01E4QPDV6,1136
B01E4QUN0W,1478
B00012NHAC,1387
B00014JNI0,1758
B000168QTU,3571
B00017028M,1289
B0001CXUHW,1173
B0001ES9FI,3285
B0001LO3FG,6080
B0001M0Z6Q,1623
B00028MOQS,1513
B0002AUTN6,1031
B0007LXU0Y,1000
B0007QMT7O,1643
B0007R9L4M,1172
"('B0009F3QKM', 'B0009F3SC8')",1472
"('B000CQ01GU', 'B000CQ01NS')",1104
B000E8WIAS,1645
B000EDDS6Q,1675
B000EITYUU,1156
B000EMX13C,1015
B000EQT77M,1300
B000EVMNMI,5334
B000F4DK9Y,1004
B000F4DKAI,6084
B000F6SNPS,1512
B000FDDET6,1325
B000FKL0EU,1039
"('B000FRSSFC', 'B000FRUMBK')",1262
B000JVABZ4,1226
B000L8CB76,1747
B000LKZ78E,1481
B000LL0R8I,2282
B000NE6H82,2580
B000OQ4A3S,1693
B000ORSIJ4,1028
B000PDY3P0,2876
B000PGSL5K,2118
B000SANSSS,1462
B000SMN0DO,1894
B000SWTKV0,1631
B000U0OUP6,3194
B000UEUAGU,1030
B000V1AWBK,1272
B000WGB3OY,1335
B000WL39JQ,1127
B000WV0RW8,1847
B000X3TPHS,3401
B000YN2GVY,3249
B000Z93FQC,2732
B0010BQB6A,1894
B0010SEVWO,1433
B00112O8NG,1725
B001181NBA,1202
B0012BSDNW,1027
B0014WYXYW,1946
B001534QYW,1327
B00193WZQE,1014
B0019K980I,2331
"('B001D0GV7C', 'B001D0KG1Y')",1961
B001EQ5JLE,1554
B001GQ3E4G,1377
B001HTR1ZU,1287
B001LFABO8,1277
B001N2GRX8,2529
B001O1Q0NA,1791
B001P22K5U,1693
B001PB4LR6,1770
B001SAQOKQ,1505
B001VNGNLU,1193
B001XSMANI,1461
B001XUO8AY,1971
B00269VK20,1024
B00271OPVU,1128
B0027Z5J6G,2869
B00284TTG2,1085
B002863BIW,1325
B0029XDZIK,2396
B0029XDZKI,1280
B0029XLH4Y,1748
B002ATJ61S,1063
B002HQCWYM,5267
B002O58YH0,1715
B002RNYAHM,1188
B002SWB73C,1241
B003DBL4VC,1841
B003DQDK50,1020
B003OGKCDC,4664
B003Q4TS78,1198
B003QU2LYY,1412
B003YKP1Y8,1125
B003Z6ZGZK,1975
B004391DK0,1488
B00451W2ZG,2317
B0045IO2VQ,2856
B0046EFJES,1095
B00474ASJI,1707
B004AFKYDE,1722
B004B9T82W,1118
B004C7MTLA,1637
B004HK46C2,1114
B004JM3VF6,2632
B004LKVRKM,2362
B004M15U12,1076
B004N8LMFM,1015
B004OLKF60,1121
B004TJF39Q,1199
B004VLV6ES,1037
B004W8LT10,2230
B00542YXFW,7110
B0057IRSF0,1165
B0057JF92S,1157
B0058AMYTC,1282
B0058AN1N0,2096
B001P22S8O,1279
B005HB19KW,2615
B005ISUOEQ,1022
B005K4Q1T0,3848
B005K4Q1YA,2588
B005QOLSJ2,1027
B005R0ZFW6,2027
B005TKVU64,1201
B005XEO112,1137
B005Y1L0BS,1049
B005YVU6FY,2038
B0060KOGI6,1587
B0068ZWMFC,1241
B006CNTR6W,4302
B006CQ1ZHI,2710
B006H7YCVI,2021
B006IOKA9S,3803
B006N3I5N2,1677
B006VXU6ZO,1033
B00778B90S,1274
B0079OL6T4,1921
B007B9EMHK,1382
B007JINB0W,2685
B007P4MADE,1108
B007PA34CE,1211
B00819SSGK,1025
B00856TSCC,1327
B008I1XNMU,2118
B008MOMYRI,3557
B008VQ1P1I,1193
B008YA1ZXO,1824
B008YDK8SO,1324
B0094ISOMA,1699
B0098WV8F2,1403
B0099HD3YA,1517
B009E7YBEQ,3043
B009OWOKFQ,3147
B009PARMMA,1267
B00A7K396K,1321
B00AAJRPZY,1407
B00ABKWSTA,1470
B00AIR3Q38,1344
B00ARABK20,1714
B00BG0ZJ0Y,1587
B00BUKL666,1667
B00BUKL666,8355
B00C1LXBFC,4168
B00C584ALK,1584
B00CLD76K6,1450
B00CLLV2D0,1507
B00CMQD3VS,1275
B00CPZPYLS,5162
B00CSBT4U6,1249
B00CZ2KYRU,1362
B00D3M2QP4,7736
B00D9RRZ3Q,1632
B00DDT116M,1963
B00DILCU92,1548
B00DS842HS,5667
B00DT752O0,1246
B00DTVBEY8,2219
B00DUOB5YI,1086
B00E0WB292,1429
B008QMX2SG,7755
B00E1P4L1Y,1014
B00EDADBSQ,2723
B00EDHW7K2,4423
B00EFE7R8K,2348
B00EGXGKHE,1339
B00EKLPLU4,3422
B00EOVK37G,1136
B00EQA93OY,1378
B00ERWVI8A,1668
B00ET7LPK4,1138
B00EYFKNL8,2178
B00F1G84ME,1745
B00F2GW4J2,1550
B00FCZJ7CK,1080
B00FL7J3O6,1952
B00FRTS2CW,1958
B00G784TFQ,1073
B00GRNUJYQ,1160
B00H889MGK,3343
B00HDLZ072,1458
B00HKOCF02,1217
B00HNTPEWU,2370
B00HNTPF7E,2220
B00HVJI7KI,1762
B00HWHFIMO,1095
B00I08JHCQ,1192
B00I4W2VX0,1325
B00IVT3LVM,1621
B00IZL255O,1707
B00IZL2572,1223
B00JPJRQ7W,1270
B00K2RY8GI,2696
B00KCCKV8W,4529
B00KDCCYFY,1805
B00KRFLDBS,1285
B00KSIE39I,1501
B00KSN9TME,3352
B00LY95FBU,1812
B00M2OGS08,4844
B00MQ6F3AS,1891
B00MYRXIIS,1652
B00N0JHZ5G,1820
B00N0JIAYQ,1004
B00N14ZDDQ,1277
B00P6TUO5G,1084
B00PFDH0IC,4819
B00PV4FG3Q,2001
B00PWW3LQ6,2151
B00PXRX5TI,1136
B00QFR9X8W,1288
B00R7PWK7W,4004
B00RW0MZ6S,2383
B00S0ABRNQ,1052
B00TBUHRRO,1589
B00THPH2BO,1022
B00VTR18Q8,1133
B00VW58YWS,1076
B00VXQGY64,1716
B00W8AZPWI,1142
B00WBUX2UM,3649
B00WTCFQQ0,1408
B00XA8XWGS,4317
B00XABKAWY,1182
B00XOORKRK,2362
B00XTVD9JG,1685
B00XXK8QN2,1096
B00Y8HZS1W,1628
B00YPM5X2Y,1257
B00ZK6FXPG,1521
B010ULFOWC,1669
B01133LB1E,1848
B012YAV43A,1790
B0131A6FJA,2606
B013KTYFYO,1768
B015G9SH6I,1104
B01BTNMGXU,1804
B01CRXAYH6,1179
B01CUW7HPG,1346
B01E5XTW24,6253
B01E9D0OR2,1790
B01EIA2YXI,1637
B01EUEIL3E,2251
B01F2PYV20,1167
B01G0S3Y44,1804
B01GH3JVZI,2702
B000WR4LMY,1314
B000YUQUM8,1272
B0012OPDPU,1322
B004RZA6XA,2295
B00EP01OBA,1502
B000HCMK90,1587
B0014WTLU8,1872
B0015DA0E2,1748
B001HTYJLO,1353
B005IV0DAS,1245
B00EXPRZXI,1341
B00F7OZJQ4,1210
B00GLO7M00,1327
B00H4A06XK,1014
B00VKJQ2TI,1305
B00WRPIB5W,1347
B0000224M6,1461
B00002N601,1914
B00002N602,3132
B00002N8CX,3387
B00004OCIP,2828
B00004OCKR,3577
B00004OCM3,1030
B00004OCMM,1329
B00004RC6R,1696
B00004RFQ4,1161
B00004RFRV,4229
B00004RFS8,1025
B00004RIZ7,1346
B00004S893,2732
B00004SPZV,2609
B00004VWKQ,3935
B00004W4UL,1399
B00004W4UQ,1458
B00004WKI3,1255
B00004X13D,1387
B00004XSC5,1328
B0000505IZ,2108
B000050AV8,1261
B000050AVC,1001
B00005IBX9,3500
B00005IBXK,1284
B00005KB37,1631
B00005KIRS,1716
B00005LM0T,2379
B00005MF97,1045
B00005MF9C,4694
B00005NCWQ,3983
B00005QFL0,2367
B00005RKOF,1344
B00005UP2N,7876
B00005YY9X,1007
B000063SI0,1203
B000063XH7,1729
B0000645YM,2449
B000065DKJ,2724
B0000665TD,1401
B000067DW6,3945
B000067PTO,1404
B00006IALF,1061
B00006IUUS,1239
B00006IUWM,2753
B00006IUX5,1789
B00006IV0U,1216
B00006IV1L,1199
B00006IV33,1289
B000079XW2,1812
B00007E7RY,2746
B00007J5U7,1385
B00008ELEA,2150
B00008GKDN,3033
B00008GKDU,3186
B00008T960,2374
B00008UA3Y,3581
B00008WWGR,1837
B00009ADDR,1737
B00009LHZH,1320
B00009R66F,6822
B00009V4FI,1246
B00009WE45,1128
B0000A1ZMS,1217
B0000A1ZN0,1504
B0000CD0HX,1599
B0000CDVD2,1105
B0000CF66W,2646
B0000CF8Z5,1225
B0000CF94L,1590
B0000CFBB6,1126
B0000CFFS6,1129
B0000CFG5I,1521
B0000CFLCT,1711
B0000CFNBE,2595
B0000CFNXV,1049
B0000CFTB0,1185
B0000CGQD4,1451
B0000DAR49,1094
B0000DDVV9,1014
B0000DE824,2022
B0000DF0RB,2295
B0000DJBIN,1237
B0000DJUYR,2525
B0000E2V3X,1618
B0000TPRK4,1238
B0000TQFSW,1722
B0000VLIGY,1506
B0000VYDKM,1164
B0000X1146,1139
B0000X7CMQ,1203
B0000Z6JIW,1061
B0000Z6JJG,1831
B00018RRRK,4044
"('B0001RT1OS', 'B0001RT2C4')",1183
B0002IES80,1883
B0002IG5MC,1330
B0002KWBIW,1296
B0002T3UJ2,2218
B0002T4ZL4,1072
B0002WSQHU,1143
B0002YTGIQ,1014
B00030CGKY,1117
B00030DLEE,1437
B00030J1U2,1792
B00032S02K,1035
B00062BIT4,1093
B000638D32,5717
B00066XROO,1188
B00066XUKU,1146
B0006TJ7HM,1541
B0006ZUHR0,4201
B00078MNM8,1215
B0007GAWUK,1333
B0007XRTDG,1552
B00091PNTI,1596
B00093090Y,1263
B0009A0N4E,1260
B0009GZNIY,1061
B0009JKG9M,2611
B0009ONZ8G,1414
B0009U5OSO,1837
B0009WG328,2083
B0009X1P9S,1250
B000A1FFZE,1955
B000A5CLH0,1030
B000AAM0G2,1583
B000AKRTWM,1306
B000B6NXL6,1200
B000BD6L0O,1011
B000BOA2D0,1937
B000BOB658,1286
B000BPUXAQ,1173
B000BQRD0I,1883
B000BQU5US,1649
B000BRLXUI,1507
B000BRU78C,2546
B000BSJCLY,2366
B000BU5KMW,1021
B000BUOSGG,1130
B000BWZ7QO,5635
B000CCSXH8,1095
B000CO89T8,3138
B000CO89T8,1552
B000CR2NBA,2687
B000DZFA66,1040
B000E19MQ8,1887
B000ECE5WS,1453
B000EGA6QI,2586
B000EJVYTS,3561
B000EM9PTQ,2735
B000EPLK6O,1080
B000ET9TXQ,1437
B000ETXX1U,1035
B000EX16RY,1481
B000EZUN2G,2234
B000F3LF0G,1557
B000F49XXG,3641
B000F8EUFI,1915
B000F8GWAO,1082
B000F8JUJY,1111
B000F9O85E,1982
B000FBUMLQ,1607
B000FBYRMQ,2181
B000FCCZEC,1168
B000FCD0CS,1076
B000FFILRO,1157
B000FFQ4TG,1945
B000FFRYYK,1719
B000FFRZ26,1154
B000FJ9DOK,1831
B000FKERMW,1754
B000FNACOQ,1085
B000FSORW4,1066
B000FSOWTW,1099
B000FVW5Z2,2090
B000FVW5Z2,1678
B000G30ESY,1613
B000G32H3Y,1361
B000GA53CO,3073
B000GLNO3S,1079
B000GPVDLE,1094
B000GTR2F6,1421
B000GWG0T2,4776
B000GXZ2GS,1411
B000H0SDD4,1639
B000H0XFCS,2149
B000H0ZDD2,1714
B000HK03HI,4346
B000HMB0IM,1195
B000I0DV6W,1899
B000I6JZWA,3025
B000IBU9JI,1203
B000IF4T5O,1215
B000IF6SFI,1052
B000IHJF60,1807
B000ILEH64,1010
B000IZ9N78,2250
B000J07RMU,1397
B000JF8LSY,2488
B000KDVTJI,1829
B000KDWG7W,1074
B000KDZ1VA,1116
B000KEM4TQ,2639
B000L407Q2,1110
B000LEXR0K,1698
B000LQB250,2453
B000LRBSFI,1530
B000LRGNBC,1992
B000LY0YQ0,1010
B000LZ3PJ2,4958
B000M3XAOS,1729
B000M4D96G,1544
B000M8YMEU,4324
B000MFAOPY,1573
B000MPA044,1161
B000MPQ2S2,1270
B000MTMP2K,2050
B000N22JX6,2563
B000N4WN08,6172
B000N9CPQK,1665
B000ND3GQY,1007
B000NPOMI8,1017
B000NPQFOW,1276
B000NPSM0C,1160
B000NQ925K,1262
B000NSIF9C,1078
B000NVYIVS,1292
B000O37TDO,1614
B000O3GCFU,1995
B000OZQVT0,1119
B000P1NYE8,1080
B000P1PJL4,1401
B000P6B28S,1006
B000PS1HQS,1761
B000PWGZOI,1084
B000Q9C4AE,1849
B000QA2IJ0,1027
B000QBFFU8,1896
B000QFDNP8,1863
B000QR6VXW,1331
B000QRAMNC,1040
B000R2WEJQ,1476
B000R4LD1Y,1418
B000RGVPTC,1763
B000RH173K,2515
B000RHDG7K,1328
B000RJTNFC,1100
B000RL1WNQ,5956
B000RMO41M,1066
B000RO0TUU,2187
B000SDTEAG,1715
B000SOS7WG,2089
B000SOYK9U,1056
B000T9XPHC,1205
B000TDMUDS,2432
B000TKDQ5C,2364
B000TTV2QS,2085
B000TYBWIG,3798
B000U6BSI2,1009
B000UHT0MM,2434
B000UW2DTE,2855
B000V5X826,3530
B000VBC1QY,1013
B000VENLF6,6043
B000VSB4CY,1144
B000VZRZE8,2416
B000WEIJ7K,1011
B000WJMTNA,1277
B000X6K9J8,2135
B000X9EQ7Q,1310
B000XQDQ3E,1033
B000YGEVMI,6493
B000YT2XOI,2196
B000ZK5UT6,2488
B0010L29WA,1266
B001167VIQ,1238
B0011TRO80,1139
B0012BH0FE,1272
B0012H2L3E,1358
B0012KJBR0,1039
B0012LOQUQ,4202
B0012N1NAA,2022
B0012TDNAM,1961
B0012UY6XO,1001
B000TLV374,1247
B0013374AC,1522
B00133KRK6,1118
B001347JK6,1727
B00138MO16,1134
B0013FGVW2,1417
B0013YPWE6,1565
B0014CVEH6,1466
B0014CX87U,4639
B0014E0UFQ,1637
B0014QS1XC,2462
B0014SQVKK,1829
B0014X7ARI,1021
B00151WA06,1091
B0015KIFKG,1565
B0015NC4H8,3388
B0015TMHSI,3563
